Date,Open,High,Low,Close,Volume,Adj Close
2016-10-28,1007.00,1009.79999,994.00,997.45001,236700,997.45001
2016-10-27,1015.90002,1019.79999,1004.34998,1006.15002,121800,1006.15002
2016-10-26,1020.00,1020.59998,1010.09998,1014.84998,142700,1014.84998
2016-10-25,1029.90002,1035.90002,1015.50,1017.34998,112600,1017.34998
2016-10-24,1040.00,1042.00,1027.00,1029.00,75900,1029.00
2016-10-21,1035.00,1041.00,1025.05005,1038.09998,70400,1038.09998
2016-10-20,1041.09998,1049.94995,1035.00,1036.94995,106600,1025.94997
2016-10-19,1042.00,1045.05005,1035.00,1041.59998,126100,1030.55066
2016-10-18,1030.00,1039.90002,1027.40002,1038.19995,139900,1027.18671
2016-10-17,1036.00,1041.75,1017.90002,1022.04999,233800,1011.20806
2016-10-14,1060.00,1080.69995,996.15002,1027.40002,1856500,1016.50135
2016-10-13,1029.44995,1057.50,1024.55005,1052.05005,350800,1040.88988
2016-10-12,1029.55005,1029.55005,1029.55005,1029.55005,000,1018.62856
2016-10-11,1029.55005,1029.55005,1029.55005,1029.55005,000,1018.62856
2016-10-10,1014.54999,1032.00,1010.00,1029.55005,207500,1018.62856
2016-10-07,1030.00,1032.75,1010.04999,1012.65002,387700,1001.90782
2016-10-06,1041.00,1041.15002,1025.00,1026.65002,111500,1015.7593
2016-10-05,1048.69995,1049.50,1037.00,1041.15002,63800,1030.10549
2016-10-04,1040.00,1051.09998,1038.00,1048.80005,109900,1037.67436
2016-10-03,1038.09998,1040.80005,1026.50,1037.84998,91500,1026.84044
2016-09-30,1031.00,1043.84998,1031.00,1038.09998,221100,1027.08779
2016-09-29,1041.00,1044.00,1024.00,1029.90002,346200,1018.97483
2016-09-28,1040.00,1041.80005,1034.00,1038.59998,179800,1027.58249
2016-09-27,1035.69995,1049.55005,1035.00,1040.44995,179700,1029.41284
2016-09-26,1041.00,1043.00,1031.40002,1035.69995,740200,1024.71323
2016-09-23,1059.00,1059.84998,1040.00,1043.00,90200,1031.93584
2016-09-22,1056.00,1060.65002,1051.59998,1058.50,70100,1047.27141
2016-09-21,1051.00,1060.25,1051.00,1056.69995,93600,1045.49046
2016-09-20,1054.00,1057.25,1046.50,1050.34998,87800,1039.20784
2016-09-19,1050.00,1068.65002,1043.00,1061.15002,645600,1049.89333
2016-09-16,1051.00,1064.15002,1038.00,1060.34998,206400,1049.10176
2016-09-15,1048.00,1054.80005,1036.05005,1041.34998,149500,1030.30332
2016-09-14,1055.00,1057.30005,1043.00,1047.09998,392500,1035.99232
2016-09-13,1054.00,1054.00,1054.00,1054.00,000,1042.81915
2016-09-12,1028.00,1057.19995,1026.00,1054.00,300700,1042.81915
2016-09-09,1038.00,1040.75,1027.65002,1036.00,231600,1025.01009
2016-09-08,1048.00,1050.00,1025.00,1037.90002,556300,1026.88996
2016-09-07,1045.00,1058.50,1043.50,1055.00,262200,1043.80854
2016-09-06,1040.00,1048.90002,1035.00,1045.09998,286000,1034.01354
2016-09-05,1031.05005,1031.05005,1031.05005,1031.05005,000,1020.11265
2016-09-02,1037.00,1039.00,1026.80005,1031.05005,1044400,1020.11265
2016-09-01,1036.00,1039.90002,1032.25,1037.65002,103900,1026.64261
2016-08-31,1041.50,1046.00,1030.59998,1036.80005,213900,1025.80166
2016-08-30,1037.00,1055.09998,1024.80005,1041.00,188500,1029.95705
2016-08-29,1020.00,1028.00,1011.79999,1022.25,200700,1011.40595
2016-08-26,1037.00,1046.00,1017.09998,1020.75,181000,1009.92187
2016-08-25,1058.00,1058.00,1032.30005,1036.55005,119600,1025.55431
2016-08-24,1045.00,1061.94995,1045.00,1057.55005,182200,1046.33154
2016-08-23,1016.45001,1041.00,1016.45001,1039.25,233200,1028.22562
2016-08-22,1021.09998,1030.00,1009.20001,1015.40002,210600,1004.62864
2016-08-19,1026.50,1038.90002,1019.00,1021.09998,186700,1010.26813
2016-08-18,1035.00,1044.80005,1022.95001,1024.30005,229700,1013.43426
2016-08-17,1046.00,1051.90002,1030.50,1033.40002,203700,1022.4377
2016-08-16,1042.00,1058.00,1027.59998,1050.94995,331100,1039.80146
2016-08-15,1063.30005,1063.30005,1063.30005,1063.30005,000,1052.02054
2016-08-12,1075.00,1078.84998,1060.00,1063.30005,232300,1052.02054
2016-08-11,1081.90002,1094.00,1075.80005,1077.09998,209500,1065.67408
2016-08-10,1079.90002,1086.05005,1075.05005,1079.94995,127200,1068.49382
2016-08-09,1079.00,1084.25,1071.55005,1081.50,136500,1070.02743
2016-08-08,1068.00,1082.59998,1061.65002,1078.80005,1039700,1067.35612
2016-08-05,1065.00,1074.00,1051.00,1067.40002,234600,1056.07703
2016-08-04,1090.00,1090.00,1070.00,1072.15002,208400,1060.77664
2016-08-03,1085.00,1087.25,1072.00,1085.00,160600,1073.4903
2016-08-02,1089.90002,1089.90002,1076.05005,1084.30005,196300,1072.79777
2016-08-01,1074.00,1087.50,1069.00,1085.00,291500,1073.4903
2016-07-29,1078.00,1078.00,1067.00,1073.94995,240300,1062.55747
2016-07-28,1087.55005,1087.55005,1076.05005,1079.19995,331000,1067.75178
2016-07-27,1088.69995,1097.09998,1080.00,1087.55005,375400,1076.0133
2016-07-26,1080.00,1089.80005,1074.00,1088.80005,238100,1077.25004
2016-07-25,1065.00,1083.00,1065.00,1080.50,223000,1069.03804
2016-07-22,1075.00,1077.44995,1067.00,1072.65002,229700,1061.27133
2016-07-21,1080.00,1087.00,1075.50,1080.34998,966700,1068.8896
2016-07-20,1071.00,1089.50,1070.00,1083.05005,260400,1071.56104
2016-07-19,1086.50,1089.00,1075.00,1086.30005,693700,1074.77656
2016-07-18,1075.00,1084.44995,1056.00,1081.69995,949800,1070.22526
2016-07-15,1186.34998,1195.00,1058.30005,1072.25,2710800,1060.87555
2016-07-14,1195.00,1195.05005,1165.19995,1175.84998,243800,1163.37654
2016-07-13,1180.00,1195.00,1175.09998,1193.15002,132200,1180.49307
2016-07-12,1174.00,1180.00,1168.00,1176.00,93200,1163.52497
2016-07-11,1165.00,1178.00,1160.50,1174.84998,126900,1162.38715
2016-07-08,1177.19995,1177.19995,1153.19995,1158.75,1305500,1146.45796
2016-07-07,1175.44995,1175.44995,1155.00,1157.19995,167600,1144.92435
2016-07-06,1175.44995,1175.44995,1175.44995,1175.44995,000,1162.98076
2016-07-05,1185.00,1185.50,1171.55005,1175.44995,73100,1162.98076
2016-07-04,1176.00,1194.80005,1176.00,1184.25,159200,1171.68746
2016-07-01,1180.00,1180.55005,1170.00,1172.09998,97300,1159.66632
2016-06-30,1192.69995,1192.69995,1168.09998,1170.75,145000,1158.33066
2016-06-29,1165.00,1179.34998,1161.25,1176.55005,119700,1164.06919
2016-06-28,1166.25,1173.00,1156.00,1161.05005,187600,1148.73361
2016-06-27,1176.00,1179.80005,1160.00,1166.25,192700,1153.8784
2016-06-24,1199.00,1199.00,1159.00,1194.50,227000,1181.82872
2016-06-23,1199.90002,1214.65002,1193.44995,1211.55005,159900,1198.6979
2016-06-22,1197.25,1211.69995,1190.00,1198.55005,76500,1185.83581
2016-06-21,1209.00,1215.00,1196.50,1205.90002,120300,1193.10782
2016-06-20,1178.19995,1211.90002,1177.90002,1208.59998,144300,1195.77913
2016-06-17,1190.00,1191.40002,1175.09998,1178.30005,103400,1165.80062
2016-06-16,1193.69995,1193.69995,1170.50,1186.19995,161200,1173.61672
2016-06-15,1180.00,1191.15002,1179.00,1189.19995,126800,1176.5849
2016-06-14,1183.09998,1184.90002,1167.75,1175.19995,99400,1162.73341
2016-06-13,1176.00,1185.80005,1166.25,1182.55005,121500,1170.00554
2016-06-10,1175.50,1190.00,1170.90002,1180.80005,247800,1168.2741
2016-06-09,1228.90002,1228.90002,1181.09998,1185.44995,495500,1172.87468
2016-06-08,1260.00,1264.94995,1236.00,1238.30005,202200,1211.06525
2016-06-07,1267.00,1272.00,1255.34998,1257.19995,295400,1229.54948
2016-06-06,1270.00,1277.25,1260.05005,1267.09998,49100,1239.23176
2016-06-03,1264.00,1278.00,1263.44995,1266.44995,63500,1238.59604
2016-06-02,1253.00,1274.00,1253.00,1260.25,105700,1232.53244
2016-06-01,1241.00,1267.50,1241.00,1256.44995,87600,1228.81597
2016-05-31,1268.00,1268.00,1239.00,1249.84998,72900,1222.36115
2016-05-30,1247.00,1270.00,1244.09998,1263.44995,132100,1235.66202
2016-05-27,1230.00,1256.84998,1230.00,1246.40002,169600,1218.98708
2016-05-26,1208.00,1236.90002,1208.00,1231.65002,112800,1204.56149
2016-05-25,1196.00,1212.84998,1196.00,1208.84998,54400,1182.2629
2016-05-24,1190.00,1194.00,1178.50,1188.19995,84700,1162.06704
2016-05-23,1201.50,1204.40002,1185.55005,1190.75,107200,1164.56101
2016-05-20,1204.00,1219.50,1200.05005,1201.75,49400,1175.31908
2016-05-19,1209.00,1215.84998,1201.09998,1205.34998,41800,1178.83987
2016-05-18,1203.50,1213.94995,1198.00,1209.75,66000,1183.14313
2016-05-17,1218.00,1225.00,1210.00,1214.05005,61800,1187.3486
2016-05-16,1210.00,1221.75,1208.00,1213.94995,80900,1187.2507
2016-05-13,1207.00,1209.00,1192.65002,1206.69995,82800,1180.16016
2016-05-12,1208.94995,1212.50,1197.80005,1210.19995,115700,1183.58318
2016-05-11,1205.00,1214.94995,1193.00,1201.05005,109100,1174.63452
2016-05-10,1200.00,1216.00,1196.40002,1212.55005,74200,1185.88159
2016-05-09,1190.00,1200.50,1181.55005,1199.15002,76200,1172.77628
2016-05-06,1192.00,1192.00,1176.69995,1181.44995,73500,1155.4655
2016-05-05,1191.00,1199.00,1181.84998,1192.44995,531500,1166.22357
2016-05-04,1191.00,1192.50,1171.55005,1189.55005,108000,1163.38745
2016-05-03,1200.00,1212.05005,1174.30005,1180.75,138500,1154.78094
2016-05-02,1214.00,1214.00,1196.30005,1200.65002,116400,1174.24329
2016-04-29,1212.00,1224.40002,1206.00,1210.84998,93900,1184.21891
2016-04-28,1233.00,1239.90002,1210.05005,1211.44995,517600,1184.80569
2016-04-27,1229.90002,1242.00,1228.19995,1240.00,69400,1212.72782
2016-04-26,1215.00,1239.00,1209.00,1232.94995,120700,1205.83282
2016-04-25,1214.00,1224.44995,1201.05005,1217.05005,129200,1190.28262
2016-04-22,1221.00,1229.00,1210.00,1213.84998,96300,1187.15293
2016-04-21,1250.00,1250.00,1219.00,1226.40002,151400,1199.42695
2016-04-20,1245.00,1249.94995,1225.50,1243.25,151900,1215.90634
2016-04-19,1238.80005,1238.80005,1238.80005,1238.80005,000,1211.55426
2016-04-18,1245.55005,1267.90002,1233.44995,1238.80005,753800,1211.55426
2016-04-15,1172.05005,1172.05005,1172.05005,1172.05005,000,1146.27234
2016-04-14,1172.05005,1172.05005,1172.05005,1172.05005,000,1146.27234
2016-04-13,1194.00,1195.00,1166.50,1172.05005,801800,1146.27234
2016-04-12,1185.00,1194.94995,1178.59998,1182.30005,170000,1156.2969
2016-04-11,1167.00,1187.25,1151.40002,1184.40002,147700,1158.35069
2016-04-08,1175.00,1178.00,1162.05005,1167.34998,92100,1141.67563
2016-04-07,1212.00,1214.84998,1164.00,1181.65002,5832000,1155.66117
2016-04-06,1224.50,1228.00,1197.00,1201.09998,103200,1174.68335
2016-04-05,1243.00,1243.00,1215.00,1218.59998,246600,1191.79846
2016-04-04,1212.00,1249.90002,1212.00,1243.55005,119100,1216.19979
2016-04-01,1212.00,1221.80005,1197.00,1205.90002,123200,1179.37783
2016-03-31,1210.00,1228.94995,1200.59998,1217.94995,113800,1191.16273
2016-03-30,1200.00,1209.00,1196.00,1205.80005,78500,1179.28005
2016-03-29,1200.00,1217.50,1191.59998,1198.94995,114500,1172.58061
2016-03-28,1229.94995,1234.65002,1196.19995,1204.69995,162200,1178.20415
2016-03-25,1207.75,1207.75,1207.75,1207.75,000,1181.18711
2016-03-24,1207.75,1207.75,1207.75,1207.75,000,1181.18711
2016-03-23,1189.00,1212.00,1181.94995,1207.75,159900,1181.18711
2016-03-22,1194.00,1194.00,1172.30005,1189.90002,106800,1163.72972
2016-03-21,1187.00,1199.00,1180.19995,1195.00,120100,1168.71753
2016-03-18,1161.00,1195.80005,1161.00,1190.19995,148300,1164.02305
2016-03-17,1156.00,1169.90002,1154.00,1160.19995,67100,1134.68287
2016-03-16,1139.94995,1154.90002,1132.05005,1152.00,69800,1126.66326
2016-03-15,1146.00,1153.90002,1129.00,1134.34998,75900,1109.40143
2016-03-14,1150.00,1154.50,1138.00,1140.94995,74800,1115.85624
2016-03-11,1146.00,1156.09998,1139.00,1142.50,79100,1117.3722
2016-03-10,1164.00,1164.09998,1142.94995,1145.94995,1577900,1120.74628
2016-03-09,1147.00,1183.80005,1144.00,1178.50,119600,1152.58043
2016-03-08,1170.00,1190.00,1148.00,1163.55005,126700,1137.95928
2016-03-07,1170.55005,1170.55005,1170.55005,1170.55005,000,1144.80533
2016-03-04,1170.00,1184.40002,1160.00,1170.55005,125900,1144.80533
2016-03-03,1169.00,1192.90002,1155.15002,1169.15002,197000,1143.43609
2016-03-02,1132.00,1162.00,1125.00,1156.25,198900,1130.81979
2016-03-01,1098.00,1131.00,1089.00,1124.50,126100,1099.76809
2016-02-29,1130.00,1130.00,1069.34998,1083.75,215500,1059.91433
2016-02-26,1113.00,1130.75,1113.00,1121.05005,160600,1096.39401
2016-02-25,1125.00,1130.40002,1102.00,1111.25,289800,1086.8095
2016-02-24,1123.00,1143.94995,1119.00,1125.40002,205200,1100.64832
2016-02-23,1133.00,1133.00,1117.05005,1123.94995,79700,1099.23014
2016-02-22,1133.00,1133.00,1114.30005,1125.30005,107000,1100.55054
2016-02-19,1122.90002,1133.25,1114.65002,1124.00,74900,1099.27908
2016-02-18,1097.00,1126.44995,1097.00,1122.69995,90700,1098.00763
2016-02-17,1082.00,1101.40002,1077.00,1095.44995,388300,1071.35696
2016-02-16,1090.00,1092.00,1075.15002,1081.00,290800,1057.22481
2016-02-15,1090.00,1099.94995,1086.80005,1091.34998,1511000,1067.34716
2016-02-12,1086.00,1103.50,1067.00,1083.50,162800,1059.66983
2016-02-11,1114.00,1114.00,1072.34998,1081.15002,122400,1057.37154
2016-02-10,1108.00,1127.00,1105.55005,1110.15002,119300,1085.73372
2016-02-09,1130.00,1130.00,1094.00,1109.30005,151200,1084.90244
2016-02-08,1170.00,1171.80005,1143.34998,1149.09998,105700,1123.82702
2016-02-05,1179.00,1185.44995,1172.09998,1174.94995,64200,1149.10846
2016-02-04,1164.00,1193.59998,1161.75,1179.90002,111100,1153.94966
2016-02-03,1171.00,1175.00,1152.69995,1158.15002,59000,1132.67802
2016-02-02,1172.00,1188.25,1168.00,1174.80005,159200,1148.96185
2016-02-01,1170.00,1179.84998,1163.00,1171.30005,81300,1145.53883
2016-01-29,1135.00,1169.69995,1132.00,1164.84998,253700,1139.23062
2016-01-28,1138.00,1142.50,1127.69995,1131.34998,51700,1106.46741
2016-01-27,1149.40002,1149.84998,1136.00,1138.34998,65100,1113.31345
2016-01-26,1137.65002,1137.65002,1137.65002,1137.65002,000,1112.62889
2016-01-25,1140.00,1146.94995,1125.59998,1137.65002,82900,1112.62889
2016-01-22,1140.00,1152.00,1130.00,1135.90002,114500,1110.91738
2016-01-21,1128.00,1142.50,1122.50,1136.50,158100,1111.50416
2016-01-20,1139.09998,1145.00,1116.59998,1121.65002,210900,1096.98079
2016-01-19,1135.00,1158.69995,1129.50,1139.09998,357100,1114.04696
2016-01-18,1138.00,1161.44995,1128.00,1131.94995,182300,1107.05419
2016-01-15,1145.00,1163.44995,1136.55005,1140.19995,245700,1115.12274
2016-01-14,1068.00,1155.00,1054.94995,1128.69995,1741600,1103.87567
2016-01-13,1050.00,1090.00,1047.59998,1082.34998,246400,1058.5451
2016-01-12,1059.00,1061.50,1031.84998,1050.05005,139800,1026.95557
2016-01-11,1060.00,1069.44995,1052.50,1057.09998,257700,1033.85044
2016-01-08,1056.00,1068.50,1055.90002,1062.65002,84400,1039.27842
2016-01-07,1060.00,1067.94995,1048.30005,1051.25,96300,1028.12913
2016-01-06,1073.00,1074.50,1059.09998,1069.44995,108000,1045.92879
2016-01-05,1083.00,1088.00,1063.00,1074.80005,118300,1051.16122
2016-01-04,1103.15002,1103.15002,1077.50,1080.59998,86700,1056.83359
2016-01-01,1100.00,1108.90002,1094.30005,1103.15002,54100,1078.88768
2015-12-31,1088.00,1109.00,1088.00,1104.55005,80600,1080.25691
2015-12-30,1100.00,1106.34998,1083.50,1086.05005,91400,1062.16379
2015-12-29,1101.09998,1109.65002,1097.50,1103.75,56200,1079.47446
2015-12-28,1092.69995,1107.59998,1090.00,1101.65002,79500,1077.42067
2015-12-25,1095.84998,1095.84998,1095.84998,1095.84998,000,1071.74818
2015-12-24,1100.00,1103.40002,1090.40002,1095.84998,44700,1071.74818
2015-12-23,1088.00,1100.00,1087.00,1098.00,84900,1073.85092
2015-12-22,1100.00,1100.00,1080.50,1083.59998,101600,1059.76761
2015-12-21,1075.00,1104.75,1070.90002,1102.00,113100,1077.76295
2015-12-18,1098.00,1102.94995,1080.09998,1085.94995,181300,1062.0659
2015-12-17,1100.00,1110.00,1088.00,1106.94995,239200,1082.60403
2015-12-16,1080.00,1097.80005,1080.00,1095.40002,114100,1071.30813
2015-12-15,1075.00,1079.80005,1058.15002,1076.90002,122200,1053.21501
2015-12-14,1050.00,1073.30005,1049.00,1069.50,152200,1045.97774
2015-12-11,1050.09998,1060.90002,1046.00,1052.34998,183200,1029.20491
2015-12-10,1035.09998,1051.50,1030.44995,1046.40002,214700,1023.38582
2015-12-09,1044.00,1047.59998,1023.50,1029.34998,371300,1006.71076
2015-12-08,1045.00,1062.00,1041.09998,1044.94995,92500,1021.96764
2015-12-07,1052.00,1058.55005,1040.25,1045.84998,89700,1022.84787
2015-12-04,1053.00,1063.59998,1040.90002,1047.80005,313800,1024.75505
2015-12-03,1062.50,1065.25,1050.00,1056.00,177100,1032.77466
2015-12-02,1082.00,1082.00,1058.05005,1060.19995,100400,1036.88224
2015-12-01,1088.50,1093.05005,1072.00,1076.65002,103200,1052.97051
2015-11-30,1070.00,1098.00,1056.00,1088.44995,150400,1064.51091
2015-11-27,1050.00,1069.65002,1046.19995,1066.30005,117300,1042.84817
2015-11-26,1044.00,1058.69995,1035.00,1053.19995,123300,1030.03619
2015-11-25,1041.00,1041.00,1041.00,1041.00,000,1018.10456
2015-11-24,1045.00,1050.00,1037.00,1041.00,120600,1018.10456
2015-11-23,1051.50,1061.30005,1038.05005,1053.50,125200,1030.32964
2015-11-20,1050.00,1062.00,1042.65002,1052.90002,141000,1029.74286
2015-11-19,1032.00,1051.75,1024.59998,1047.30005,300600,1024.26605
2015-11-18,1044.00,1044.34998,1012.25,1019.84998,408800,997.4197
2015-11-17,1082.00,1084.00,1052.05005,1061.09998,331500,1037.76246
2015-11-16,1085.00,1093.75,1067.09998,1080.19995,159000,1056.44236
2015-11-13,1107.00,1107.00,1090.00,1100.44995,88100,1076.24699
2015-11-12,1106.40002,1106.40002,1106.40002,1106.40002,000,1082.0662
2015-11-11,1106.40002,1106.40002,1106.40002,1106.40002,000,1082.0662
2015-11-10,1134.00,1134.00,1102.00,1106.40002,113600,1082.0662
2015-11-09,1120.00,1137.65002,1115.00,1133.94995,91900,1109.0102
2015-11-06,1125.00,1142.69995,1125.00,1138.05005,81100,1113.02012
2015-11-05,1139.00,1144.84998,1117.05005,1122.44995,145300,1097.76313
2015-11-04,1148.00,1155.59998,1133.09998,1137.05005,92300,1112.04211
2015-11-03,1134.00,1149.00,1134.00,1143.00,108700,1117.8612
2015-11-02,1130.00,1135.00,1114.30005,1131.55005,80300,1106.66308
2015-10-30,1142.69995,1144.00,1130.50,1136.05005,74700,1111.06411
2015-10-29,1150.00,1155.00,1136.00,1142.69995,67500,1117.56776
2015-10-28,1146.00,1160.00,1139.50,1151.34998,97500,1126.02753
2015-10-27,1151.00,1154.00,1144.00,1148.44995,64000,1123.19129
2015-10-26,1150.00,1157.25,1143.00,1151.40002,108300,1126.07648
2015-10-23,1140.00,1152.00,1125.09998,1148.55005,149100,1123.28919
2015-10-22,1137.59998,1137.59998,1137.59998,1137.59998,000,1112.57995
2015-10-21,1125.94995,1146.00,1125.34998,1137.59998,171000,1112.57995
2015-10-20,1113.00,1129.80005,1111.59998,1125.34998,170000,1100.59937
2015-10-19,1100.00,1117.00,1100.00,1112.19995,158300,1087.73856
2015-10-16,1100.00,1103.19995,1090.00,1093.75,145000,1069.69439
2015-10-15,1102.00,1108.00,1089.00,1097.00,207400,1063.09289
2015-10-14,1090.00,1115.00,1090.00,1097.44995,240000,1063.52893
2015-10-13,1107.00,1114.80005,1087.09998,1098.65002,458100,1064.69191
2015-10-12,1202.69995,1219.00,1108.90002,1122.50,1271100,1087.80471
2015-10-09,1133.00,1172.59998,1133.00,1167.84998,363600,1131.75297
2015-10-08,1140.00,1149.65002,1126.00,1132.44995,141900,1097.44712
2015-10-07,1157.90002,1168.90002,1128.34998,1133.15002,203800,1098.12556
2015-10-06,1185.00,1190.00,1148.59998,1154.84998,201700,1119.15478
2015-10-05,1176.05005,1188.90002,1162.55005,1180.50,149500,1144.01199
2015-10-02,1173.25,1173.25,1173.25,1173.25,000,1136.98608
2015-10-01,1169.90002,1197.00,1162.34998,1173.25,217800,1136.98608
2015-09-30,1133.00,1165.34998,1127.55005,1160.44995,217200,1124.58167
2015-09-29,1102.00,1132.00,1098.00,1121.09998,167600,1086.44796
2015-09-28,1140.00,1143.34998,1103.05005,1108.19995,152600,1073.94666
2015-09-25,1141.40002,1141.40002,1141.40002,1141.40002,000,1106.12056
2015-09-24,1111.00,1149.59998,1110.05005,1141.40002,198900,1106.12056
2015-09-23,1109.80005,1126.00,1097.50,1116.65002,111400,1082.13555
2015-09-22,1115.00,1135.40002,1100.00,1105.50,189100,1071.33016
2015-09-21,1100.00,1108.19995,1097.00,1104.65002,87200,1070.50646
2015-09-18,1110.00,1118.00,1099.25,1104.75,143000,1070.60335
2015-09-17,1101.50,1101.50,1101.50,1101.50,000,1067.4538
2015-09-16,1105.00,1108.44995,1098.19995,1101.50,254700,1067.4538
2015-09-15,1099.00,1104.30005,1088.09998,1098.40002,85500,1064.44964
2015-09-14,1096.19995,1100.00,1082.55005,1097.75,87900,1063.81971
2015-09-11,1092.00,1105.44995,1085.25,1090.69995,132200,1056.98757
2015-09-10,1088.00,1090.69995,1061.69995,1080.34998,124800,1046.9575
2015-09-09,1088.00,1099.00,1072.50,1088.50,147600,1054.85562
2015-09-08,1063.00,1074.44995,1052.34998,1059.30005,144900,1026.5582
2015-09-07,1081.00,1084.00,1055.00,1059.59998,114600,1026.84886
2015-09-04,1107.80005,1110.00,1068.00,1073.80005,158300,1040.61003
2015-09-03,1110.00,1111.05005,1093.94995,1100.65002,84800,1066.6301
2015-09-02,1100.00,1114.59998,1090.09998,1100.30005,157000,1066.29094
2015-09-01,1089.94995,1114.40002,1082.09998,1089.65002,194300,1055.97009
2015-08-31,1130.00,1130.00,1083.59998,1095.19995,194900,1061.34848
2015-08-28,1095.19995,1124.00,1095.00,1110.69995,170300,1076.36939
2015-08-27,1090.00,1098.90002,1076.50,1084.09998,119800,1050.59159
2015-08-26,1099.00,1099.00,1059.59998,1065.34998,187300,1032.42113
2015-08-25,1096.00,1120.00,1045.00,1086.50,252500,1052.91743
2015-08-24,1120.00,1123.00,1080.05005,1092.65002,340300,1058.87737
2015-08-21,1141.00,1159.40002,1119.09998,1150.59998,232600,1115.03615
2015-08-20,1170.00,1170.00,1130.19995,1138.19995,238500,1103.01939
2015-08-19,1166.00,1186.00,1163.80005,1175.05005,284500,1138.73049
2015-08-18,1147.00,1177.00,1147.00,1163.80005,182900,1127.82822
2015-08-17,1150.00,1150.75,1122.50,1141.84998,94400,1106.5566
2015-08-14,1166.00,1168.80005,1143.00,1149.00,184600,1113.48563
2015-08-13,1147.00,1166.00,1130.00,1156.84998,295300,1121.09297
2015-08-12,1110.00,1147.00,1110.00,1141.75,254600,1106.45972
2015-08-11,1098.90002,1115.00,1073.50,1104.34998,228300,1070.21569
2015-08-10,1097.00,1106.00,1068.09998,1081.94995,102700,1048.50802
2015-08-07,1089.44995,1100.90002,1080.00,1095.59998,102100,1061.73614
2015-08-06,1090.19995,1105.94995,1079.00,1089.44995,185900,1055.77621
2015-08-05,1065.00,1090.00,1065.00,1086.55005,107900,1052.96594
2015-08-04,1078.00,1080.00,1053.00,1059.80005,176100,1027.04275
2015-08-03,1080.00,1091.50,1069.00,1079.05005,126800,1045.69775
2015-07-31,1079.00,1081.19995,1061.59998,1078.05005,143400,1044.72866
2015-07-30,1090.00,1090.00,1059.75,1069.09998,111400,1036.05523
2015-07-29,1068.00,1092.25,1065.00,1085.19995,130300,1051.65757
2015-07-28,1077.00,1077.00,1055.50,1063.50,126100,1030.62834
2015-07-27,1089.00,1089.00,1060.50,1065.00,221100,1032.08198
2015-07-24,1100.00,1106.19995,1082.40002,1089.34998,123600,1055.67932
2015-07-23,1103.00,1117.69995,1091.00,1098.84998,184000,1064.88569
2015-07-22,1105.00,1111.44995,1075.75,1102.59998,304300,1068.51978
2015-07-21,1022.20001,1127.75,1022.20001,1112.65002,1417500,1078.25919
2015-07-20,1003.25,1010.00,987.25,1001.90002,173700,970.93235
2015-07-17,989.90002,1003.95001,989.00,1002.00,198500,971.02924
2015-07-16,985.50,991.20001,979.09998,987.79999,98700,957.26814
2015-07-15,971.90002,985.20001,969.00,982.65002,135000,952.27735
2015-07-14,955.00,973.59998,945.34998,970.09998,268100,940.11521
2015-07-13,940.00,954.45001,934.09998,950.04999,199300,920.68495
2015-07-10,950.00,951.84998,932.54999,937.00,154000,908.03832
2015-07-09,960.00,966.95001,934.00,937.70001,325500,908.7167
2015-07-08,985.00,985.00,955.00,957.20001,335200,927.61397
2015-07-07,990.00,990.75,980.04999,982.04999,86500,951.69586
2015-07-06,980.00,988.25,975.50,983.50,137500,953.10106
2015-07-03,987.00,993.00,983.54999,989.95001,97100,959.3517
2015-07-02,1000.00,1000.40002,985.15002,988.15002,123800,957.60735
2015-07-01,990.00,1000.00,986.15002,997.70001,92200,966.86216
2015-06-30,993.00,993.00,983.09998,985.34998,130900,954.89385
2015-06-29,988.00,999.00,980.00,990.25,214700,959.64242
2015-06-26,995.00,1011.75,995.00,1006.09998,177100,975.00249
2015-06-25,1000.00,1003.00,987.84998,991.15002,187800,960.51463
2015-06-24,1010.00,1013.40002,991.59998,995.09998,151800,964.34249
2015-06-23,1025.00,1028.00,999.09998,1001.15002,219700,970.20554
2015-06-22,1009.00,1028.80005,997.50,1024.40002,189500,992.7369
2015-06-19,1005.00,1010.29999,992.50,996.75,105600,965.94151
2015-06-18,1000.25,1005.95001,996.00,1000.90002,98200,969.96326
2015-06-17,1007.00,1020.40002,993.29999,995.79999,200600,965.02086
2015-06-16,994.00,1002.00,985.00,999.45001,124500,968.55807
2015-06-15,980.00,998.84998,968.50,991.09998,352500,960.46612
2015-06-12,1001.00,1012.25,977.75,988.32501,728800,471.74142
2015-06-11,1017.50,1022.50,998.52502,1000.91998,438100,463.6724
2015-06-10,1005.00,1019.84998,993.00,1013.09998,212100,469.31474
2015-06-09,1006.50,1006.50,992.54999,996.27502,325700,461.52065
2015-06-08,2012.00,2020.23999,1990.00,2000.23999,112100,926.60363
2015-06-05,2039.00,2044.00,2009.16003,2012.09998,239800,932.09772
2015-06-04,2031.00,2056.6001,2014.33997,2028.06006,172800,939.49117
2015-06-03,2020.00,2060.00,2008.23999,2023.09998,348300,937.19343
2015-06-02,2045.00,2054.80005,2005.09998,2008.80005,277500,930.56904
2015-06-01,2030.00,2063.00,2023.30005,2045.69995,158100,947.66278
2015-05-29,2017.00,2053.50,2003.76001,2022.40002,373100,936.86918
